pored,
porer,
porge,
porger,
porgy,
poria,
poring,
porism,
porite,
porker,
porket,
porky,
poroma,
poros,
porose,
porous,
porret,
porry,
porta,
portal,
ported,
porter,
portia,
portio,
portly,euphemisms for `fat'
porto,
portor,
porty,
porule,
porus,
posca,
poser,a person who habitually pretends to be something he is not
poseur,
posey,
posing,
posit,
posnet,
posole,
posse,
posset,sweet spiced hot milk curdled with ale or beer
possum,
postal,
posted,
poster,
postic,
postil,
potage,thick (often creamy
potash,a potassium compound often used in agriculture and industry
potass,
potate,
potato,
potboy,
potch,
potdar,
poteen,
potent,having great influence
poter,
poteye,
potful,the quantity contained in a pot
potgun,
pother,
pothos,
potion,a medicinal or magical or poisonous beverage
potleg,
potlid,
potman,
potong,
potoo,
potpie,
pottah,
potted,
potter,
pottle,
potto,
potty,a plumbing fixture for defecation and urination; marked by foolish or unreasoning fondness
pouce,
poucer,
poucey,
pouch,a small or medium size container for holding or carrying things; put into a small bag
pouchy,
poulp,
poulpe,
poult,
pounce,
pound,
pourer,
pourie,
pouser,
pouter,
pouty,
powder,
powdry,
power,
pownie,
powwow,
poyou,
praam,
prabhu,
praise,
prajna,
prana,
prance,
prancy,
prank,
pranky,
prase,
pratal,
pratap,
prate,
prater,
pratey,
pratt,
pravin,
prawn,
prawny,
praxis,
praya,
prayer,
preach,
preact,
prearm,
prebid,
preces,
precis,
precox,
precut,
preday,
predry,
preen,
preeze,
prefab,a prefabricated structure; manufactured in standard sizes to be shipped and assembled elsewhere
prefer,
prefix,
prelim,
premix,
prepay,
presay,
presee,
preses,
preset,
press,
prest,
presto,(of tempo; suddenly
pretan,
pretry,
pretty,pleasing by delicacy or grace; not imposing; to certain extent or degree
prevue,
prewar,
prexy,
preyer,
price,
priced,
pricer,
prich,
prick,
pricks,
pricky,
pride,
pridy,
pried,"to move or force, especially in an effort to get something open"
prier,
priest,a clergyman in Christian churches who has the authority to perform or administer various religious rites; one of the Holy Orders
prill,
prima,
primal,serving as an essential component
primar,
prime,
primer,
primly,
primp,
primus,the presiding bishop of the Episcopal Church of Scotland
primy,
prince,
prine,
prink,
prinky,
print,
prion,
prior,
priory,
prisal,
prism,
prismy,
prison,
priss,
prissy,exaggeratedly proper
pritch,
prius,
privet,
privy,
prize,
prizer,
proal,
probal,
probe,
prober,
procne,
proem,
profit,
progne,
proke,
proker,
prolan,
proleg,
prolix,
prolyl,
promic,
prompt,
prone,
prong,
pronic,
pronpl,
pronto,
proof,
proofy,
proper,marked by suitability or rightness or appropriateness
props,
propus,
propyl,
prore,
prosar,
prose,
proser,
proso,
pross,
prossy,
prosy,lacking wit or imagination
protax,
prote,
protea,any tropical African shrub of the genus Protea having alternate rigid leaves and dense colorful flower heads resembling cones
proto,
proton,
protyl,
prove,be shown or be found to be
proved,
proven,be shown or be found to be; established beyond doubt
prover,
prowar,
prowed,
prowl,
proxy,
prude,
prudy,
prune,
pruner,
prunt,
prunus,
prutah,
pryer,
prying,
pryler,
pryse,
psalis,
psalm,
psalmy,
psetta,
pseudo,
pshav,
pshaw,
psiloi,
psoas,
psocid,
psora,
psoric,
psych,
psyche,
psylla,
ptelea,
pteric,
pteris,
ptinid,
ptinus,
ptisan,
ptosis,drooping of the upper eyelid caused by muscle paralysis and weakness
ptotic,
ptyxis,
pubal,
pubble,
pubes,the lower part of the abdomen just above the external genital organs
pubian,
pubic,
pubis,
public,
pucka,
pucker,
puckle,
puddee,
pudder,
puddle,
puddly,
puddy,
pudent,
pudge,
pudgy,
pudic,
pudsey,
pudsy,
pueblo,
puerer,
puffed,smoke and exhale strongly; gathered for protruding fullness
puffer,
puffin,
puffy,
pugged,
pugger,
puggi,
puggle,
puggy,
pugil,
pugman,
puisne,
puist,
pukeko,
puker,
pukish,
pukka,
pukras,
pulaya,
puler,
pulex,type genus of the Pulicidae
pulian,
puling,
pulish,
pulka,
pullen,
puller,
pullet,
pulley,
pulli,
pullus,
pulpal,
pulper,
pulpit,
pulpy,like a pulp or overripe; not having stiffness
pulque,
pulse,
pulton,
pulvic,
pulvil,
pulwar,
pumice,
pummel,
pumper,
pumple,
punan,
punch,
punchy,
punct,
pundit,
pundum,
puneca,
punga,
pungar,
punger,
pungey,
pungi,
pungle,
punic,
punica,
punily,in a puny manner
punish,
punjum,
punkah,
punkie,
punky,minute two-winged insect that sucks the blood of mammals and birds and other insects
punlet,
punner,
punnet,
punnic,
punta,
puntal,
puntel,
punter,
punti,
puntil,
punto,
punty,
pupal,
pupate,
pupelo,
pupil,
pupoid,
puppet,
puppis,
puppy,
pupulo,
purana,
purdah,
purdy,
pured,
puree,
purely,
purer,
purfle,
purfly,
purga,
purge,
purger,
purify,
purine,
puriri,
purism,
purist,someone who insists on great precision and correctness (especially in the use of words
purity,being undiluted or unmixed with extraneous material
purler,
purlin,
purple,
purply,
purre,
purree,
purrel,
purrer,
purry,
purse,
pursed,
purser,
pursue,
pursy,
puruha,
purvey,
purvoe,
pusher,one who intrudes or pushes himself forward
pushtu,
pussy,obscene terms for female genitals; containing pus
putage,
puteal,
puther,
putid,
putlog,
putois,
putrid,
puttee,
putter,a golfer who is putting; work lightly
putty,
puture,
puzzle,
pyche,
pycnia,
pycnid,
pyelic,
pyemia,
pyemic,
pygal,
pygarg,
pygmy,an unusually small individual
pyjama,
pyknic,
pylar,
pylic,
pylon,
pyoid,
pyosis,
pyral,
pyran,
pyrena,
pyrene,
pyrex,
pyrgom,
pyrite,
pyroid,
pyrola,any of several evergreen perennials of the genus Pyrola
pyrone,
pyrope,a deep red garnet used as a gemstone
pyrrol,
pyrryl,
pyrula,
pyrus,
pythia,
pythic,
python,
pyuria,
pyxie,
pyxis,
qasida,
qintar,100 qindarka equal 1 lek in Albania
quack,
quacky,
quader,
quadi,
quadra,
quaff,
quagga,
quaggy,
quahog,Atlantic coast round clams with hard shells; large clams usually used for chowders or other clam dishes
quail,
quaily,
quaint,
quake,"shaking and vibration at the surface of the earth resulting from underground movement along a fault plane or from volcanic activity; shake with fast, tremulous movements"
quaker,
quaky,
quale,
qualm,
qualmy,
quandy,
quant,
quanta,a discrete amount of something that is analogous to the quantities in quantum theory
quapaw,
quare,
quark,(physics
quarl,
quarle,
quarry,
quart,
quarto,
quartz,
quash,put down by force or intimidation
quashy,
quasi,
quasky,
quata,
quatch,
quatre,
quauk,
quave,
quaver,
quawk,
qubba,
queach,
queak,
queal,
quean,
queasy,
queen,
queer,
queery,
queest,
queet,
queeve,
quegh,
quelch,
quelea,
quell,
queme,
quench,
queres,
querl,
quern,a primitive stone mill for grinding corn by hand
query,
quest,
quetch,"express complaints, discontent, displeasure, or unhappiness"
queue,"a line of people or vehicles waiting for something; form a queue, form a line, stand in line"
quiapo,
quica,
quiche,
quick,
quidae,
quiet,
quiff,
quiina,
quila,
quiles,
quill,
quilly,
quilt,
quina,
quince,small Asian tree with pinkish flowers and pear-shaped fruit; widely cultivated
quinch,
quinia,
quinic,
quinin,
quink,
quinoa,
quinol,
quinse,
quinsy,
quint,
quinte,
quinto,
quinyl,
quinze,
quipo,
quippy,
quipu,
quira,
quire,a quantity of paper; 24 or 25 sheets
quirk,a strange attitude or habit; twist or curve abruptly
quirky,
quirl,
quirt,whip with a leather thong at the end
quisby,
quisle,
quitch,
quite,
quits,
quitu,
quiver,
quizzy,
quoin,
quoit,
quoits,
quorum,
quota,
quote,
quotee,
quoter,
quoth,
quotha,
quotum,
qurti,
raanan,
raash,
raband,
rabat,
rabbet,a rectangular groove made to hold two pieces together; join with a rabbet joint
rabbi,
rabbin,
rabbit,
rabble,
rabic,
rabid,
rabies,
rabin,
raceme,
racer,someone who drives racing cars at high speeds
rache,
rachel,
rachis,axis of a compound leaf or compound inflorescence
racial,of or related to genetically distinguished groups of people
racily,
racing,
racism,
racist,
rackan,
racker,
racket,
rackle,
racon,
racoon,
radar,measuring instrument in which the echo of a pulse of microwave radiation is used to detect and locate distant objects
raddle,
radek,
radial,pneumatic tire that has radial-ply casing; relating to or near the radius
radian,the unit of plane angle adopted under the Systeme International d'Unites; equal to the angle at the center of a circle subtended by an arc equal in length to the radius (approximately 57.295 degrees
radii,
radio,
radish,pungent fleshy edible root
radium,an intensely radioactive metallic element that occurs in minute amounts in uranium ores
radius,the length of a line segment between the center and circumference of a circle or sphere
radix,(numeration system
radman,
radome,
radon,
radula,
rafael,
raffe,
raffee,
raffia,
raffle,
rafik,
rafter,
rafty,
rager,
ragged,
raggee,
ragger,
raggil,
raggle,
raggy,
raghu,
raging,
raglan,
raglet,
raglin,
ragman,
ragnar,
ragout,
ragtag,
ragule,
raguly,
rahdar,
rahul,
raiae,
raider,
railer,
railly,
rainer,
rainy,
raioid,
raise,
raised,
raiser,a bridge partner who increases the partner's bid
raisin,
rajah,
rajeev,
rajesh,
rajiv,
rajput,
rakan,
raker,
rakery,
rakhal,
rakily,
raking,
rakish,
rakit,
rallus,
rally,
ralph,
ramada,
ramage,
ramal,
raman,
ramass,
ramate,
rambeh,
ramble,
rambo,
rameal,
ramean,
ramed,strike or drive against with a heavy impact
rament,
ramesh,
ramet,
ramex,
ramie,
ramify,
ramiro,
ramism,
ramist,
rammel,
rammer,
rammy,
ramnes,
ramon,
ramona,
ramose,
ramous,
ramped,
ramper,
ramrod,
ramsch,
ramsey,
ramson,
ramtil,
ramule,
ramus,
ramusi,
ranal,
rance,
rancel,
rancer,
ranch,
ranche,
rancho,
rancid,
rancor,a feeling of deep and bitter anger and ill-will
randal,
randan,
randem,
rander,
randia,
randir,
randle,
random,
randy,
ranere,
range,the limits within which something can be effective; change or be different within limits
ranged,change or be different within limits
ranger,
rangey,
rangle,
rangy,tall and thin and having long slender limbs
ranid,
ranina,
ranine,
ranjit,
ranked,
ranker,
rankle,
rankly,
rannel,
ranny,
ransel,
ransom,money demanded for the return of a captured person; exchange or buy back for money; under threat
rantan,
ranter,
ranty,
ranula,a cyst on the underside of the tongue
raper,
raphe,
raphia,
raphis,
rapic,
rapid,
rapier,
rapine,
raping,
rapist,someone who forces another to have sexual intercourse
rappe,
rappel,
rapper,
raptly,
raptor,
raptus,a sudden occurrence (or recurrence
rarefy,
rarely,
rarish,
rarity,
rasant,
rascal,
rasen,
raser,
rasher,
rashly,
rashti,
rasion,
rasped,
rasper,
raspy,
rasse,
rassle,
raster,
rastik,
rastle,
rastus,
rasure,
ratal,
ratch,
rated,
ratel,
rater,
rathe,
rathed,
rather,on the contrary
ratify,
ratine,
rating,
ratio,
ration,
ratite,
ratoon,
rattan,
ratten,
ratter,
ratti,
rattle,
rattly,
ratton,
rattus,
ratty,
ratwa,
raucid,
raught,
raukle,
rauli,
raunge,
raupo,
rauque,
ravage,
ravel,
raven,
ravens,
raver,
ravin,
ravine,
raving,
ravish,
rawish,
rayage,
rayan,
rayed,emit as rays
rayful,
raylet,
rayon,
razee,
razer,
razoo,
razor,
razzia,
razzly,
reaal,
reach,
reachy,
react,show a response or a reaction to something
readd,
reader,
ready,
reagin,
reales,
really,in accordance with truth or fact or reality
realm,
realty,
reamer,
reamy,
reaper,
rearer,
rearm,
reask,
reason,a rational motive for a belief or action; decide by reasoning; draw or come to a conclusion
reasty,
reasy,
reatus,
reave,
reaver,
reavow,
rebab,
reback,
rebag,
rebait,
rebake,
rebale,
reban,
rebar,
rebase,
rebate,
rebato,
rebawl,
rebear,
rebeat,
rebec,
rebeck,
rebed,
rebeg,
rebel,
rebend,
rebia,
rebias,
rebid,
rebill,
rebind,provide with a new binding
rebite,
reblot,
reblow,
reblue,
rebob,
reboil,
rebold,
rebolt,
rebone,
rebook,
rebop,
rebore,
reborn,spiritually reborn or converted
rebox,
rebrew,
rebud,
rebuff,
rebuke,
rebulk,
rebuoy,
reburn,
rebury,
rebus,
rebush,
rebusy,
rebut,
rebute,
rebuy,
recage,
recalk,
recall,
recant,"formally reject or disavow a formerly held belief, usually under pressure"
recap,
recart,
recase,
recash,
recast,"cast again, in a different role"
recce,
recco,reconnaissance (by shortening
reccy,
recede,
recent,
recept,
recess,
rechal,
rechar,
rechaw,
rechew,
rechip,
recipe,directions for making something
recite,recite in elocution
reckla,
reckon,
recoal,
recoat,
recock,
recoct,
recode,
recoil,
recoin,
recoke,
recomb,
recon,
recook,
recool,
recopy,
record,
recork,
recoup,
recrew,
recrop,
recta,
rectal,
recti,
recto,
rector,
rectum,
rectus,
recur,
recure,
recurl,
recuse,
recut,
redact,
redan,
redare,
redarn,
redart,
redate,
redaub,
redawn,
redbud,
redcap,
redden,
redder,
reddy,
redeal,
redeck,
redeed,
redeem,
redefy,
redeny,
redeye,a night flight from which the passengers emerge with eyes red from lack of sleep
redfin,
redia,
redid,
redig,
redip,
redive,
redleg,
redly,
redock,
redone,
redoom,
redowa,
redox,
redrag,
redraw,
redry,
redtab,
redtop,
redub,
reduce,
reduct,
redue,
redux,
redye,
reechy,
reeded,
reeden,
reeder,
reedy,
reefer,
reefy,
reeker,
reeky,
reeled,
reeler,
reenge,
reeper,
reese,
reesk,
reesle,
reest,
reesty,
reetam,
reetle,
reeve,
reface,
refall,
refan,
refect,
refeed,
refeel,
refel,
refer,
refill,
refilm,
refind,
refine,
refire,
refit,
refix,
reflag,
reflee,
reflex,
reflog,
reflow,
reflux,
refly,
refold,
refont,
refool,
refoot,
reford,
reform,
refuel,
refuge,
refund,
refurl,
refuse,
refute,
regain,
regal,
regale,
regard,(usually preceded by `in'; deem to be
regent,
reges,
reget,
regga,
reggie,
regia,
regift,
regild,
regill,
regime,
regin,
region,
regive,
regle,
reglet,
reglow,
reglue,
regma,
regnal,
regret,sadness associated with some wrong done or some disappointment; feel remorse for; feel sorry for; be contrite about
regrip,
regrow,
regula,
reguli,
regur,
regush,
rehair,
rehale,
rehang,
reharm,
rehash,
rehaul,
rehead,
reheal,
reheap,
rehear,
reheat,
reheel,put a new heel on
rehoe,
rehood,
rehook,
rehoop,
rehung,
reify,
reign,
reina,
reiner,
reins,
reiter,German bacteriologist who described a disease now known as Reiter's syndrome and who identified the spirochete that causes syphilis in humans (1881-1969
reiver,
rejail,
rejang,
reject,
rejerk,
rejoin,
rejolt,
rekick,
rekill,
reking,
rekiss,
reknit,
reknow,
relace,lace again
relade,
relais,
relamp,
reland,
relap,
relast,
relata,
relate,
relax,
relay,
relbun,
relead,
releap,
relend,
relent,
relet,
relevy,
relic,
relick,
relict,
relief,
relier,
relift,
relime,
reline,
relink,
relish,vigorous and enthusiastic enjoyment; derive or receive pleasure from; get enjoyment from; take pleasure in
relist,
relive,
reload,
reloan,
relock,
relook,
relose,
relost,
relot,
relove,
reluct,
relume,
remade,
remail,
remain,
remake,
reman,
remand,
remap,
remark,
remask,
remass,
remast,
remble,
remede,
remedy,
remeet,
remelt,
remend,
remex,
remica,
remill,
remind,
remint,
remise,
remiss,
remit,
remix,
remock,
remold,
remop,
remora,
remord,
remote,
remove,
remus,
renail,
renal,
rename,assign a new name to
render,
reneg,
renege,
renes,
renet,
renew,
renin,a proteolytic enzyme secreted by the kidneys; catalyzes the formation of angiotensin and thus affects blood pressure
renish,
renky,
renne,
rennet,
rennin,
renown,
rental,
rented,
rentee,
renter,
renvoi,
renvoy,
reoil,
reomit,
reopen,open again or anew
reown,
repace,
repack,
repage,
repair,
repale,
repand,
repark,
repass,
repast,
repave,
repawn,
repay,
repeal,
repeat,
repeg,
repel,cause to move back by force or influence
repen,
repent,
repew,
repic,
repick,
repile,
repin,
repine,
repipe,
repkie,
replan,
replay,
replod,
replot,
replow,
replum,
reply,a statement (either spoken or written; react verbally
repoll,
repone,
repope,
report,
repose,
repost,
repot,
repour,
repped,
repray,
repuff,
repugn,
repump,
repute,
requin,
requit,
requiz,
rerack,
rerail,
rerake,
rerank,
rerate,
reread,
reree,
rereel,
rerent,
rerig,
rering,
rerise,
rerob,
rerobe,
reroll,
reroof,
reroot,
rerope,
rerow,
rerub,
rerun,
resaca,
resack,
resail,
resale,
resalt,
resaw,
resay,
rescan,
rescue,
reseal,
reseam,
reseat,
resect,
reseda,
resee,
reseed,seed again or anew
reseek,
reself,
resell,
resend,
resene,
resent,
reset,device for resetting instruments or controls; set anew
resew,
resex,
reship,
reshoe,
reshun,
reshut,
reside,
resift,
resigh,
resign,
resile,
resin,
resina,
resing,
resink,
resiny,
resist,
resize,
reskin,
reslay,
reslot,
resnap,
resnub,
resoak,
resoap,
resoil,
resole,
resorb,
resort,
resow,
respan,
respin,
respot,
respue,
restem,
restep,
rester,
restes,
restio,
restir,
restis,
restow,
resty,
resuck,
resue,
resuit,
result,
resume,
resun,
resup,
reswim,
retack,
retag,
retail,
retain,
retake,
retalk,
retama,small genus of Mediterranean shrubs; often included in genus Genista
retame,
retan,
retape,
retard,
retare,
retax,
retch,
retell,
retem,
retene,
retent,
retest,
rethaw,
rethe,
retia,
retial,
retie,
retier,
retile,
retill,
retime,
retin,
retina,
retip,
retire,go into retirement; stop performing one's work or withdraw from one's position
retold,
retomb,
retook,
retool,
retort,
retoss,
retour,
retrad,
retral,
retree,
retrim,
retrip,
retrot,
retrue,
retry,
retted,
retter,
retube,
retuck,
retune,
returf,
return,
retuse,
retype,
reuben,
reuel,
reune,
reurge,
reuse,
revamp,
revary,
reveal,make visible
reveil,
revel,
revend,
revent,
rever,
reverb,
revere,American silversmith remembered for his midnight ride (celebrated in a poem by Longfellow; love unquestioningly and uncritically or to excess; venerate as an idol
revers,a lapel on a woman's garment; turned back to show the reverse side
revert,
revery,
revest,
revet,
revete,
revie,
review,
revile,
revise,
revive,cause to regain consciousness
revoke,
revolt,
revote,
revue,
rewade,
rewake,
rewall,
reward,
rewarm,
rewarn,
rewash,
rewave,
rewax,
rewear,
rewed,
reweld,
rewend,
rewet,
rewin,
rewind,
rewire,provide with new wiring
rewish,
rewood,
reword,
rework,
rewove,
rewrap,
rexen,
reyoke,
rhagon,
rhamn,
rhapis,
rhason,
rheae,
rhebok,
rheen,
rheic,
rhein,
rhema,
rheme,
rhesus,
rhetor,
rheum,
rheumy,
rhexia,
rhexis,
rhina,
rhinal,
rhine,
rhino,
rhoda,
rhodes,British colonial financier and statesman in South Africa; made a fortune in gold and diamond mining; helped colonize the territory now known as Zimbabwe; he endowed annual fellowships for British Commonwealth and United States students to study at Oxford University (1853-1902
rhodic,
rhoeo,
rhomb,a parallelogram with four equal sides; an oblique-angled equilateral parallelogram
rhonda,
rhumb,
rhumba,
rhyme,
rhymer,
rhymic,
rhymy,
rhynia,
rhyssa,
rhythm,
rhyton,
riancy,
riant,
riata,
ribald,
riband,
ribat,
ribbed,
ribber,
ribbet,
ribble,
ribbon,
ribby,
ribes,
ribhus,
riblet,
ribose,
riccia,
ricer,
ricey,
richen,
riches,
richly,
richt,
ricin,
ricine,
ricker,
rickey,
rickle,
ricky,
ricrac,
rictal,
rictus,
riddam,
riddel,
ridden,
ridder,
riddle,
rideau,
riden,
rident,
rider,
ridge,
ridged,
ridgel,
ridger,
ridgil,
ridgy,
riding,"the sport of sitting on the back of a horse while controlling its movements; sit and travel on the back of animal, usually while controlling its motions"
rifely,
riffi,
riffle,a small wave on the surface of a liquid; twitch or flutter
rifian,
rifle,
rifler,
rifter,
rifty,
rigel,the brightest star in Orion
rigger,
riggot,
right,
righto,
righty,
rigid,
rignum,
rigol,
rigor,
rigsby,
rikari,
riksha,
rilawa,
riley,
rillet,
rilly,
rimal,
rimate,
rimer,
rimmed,
rimmer,
rimose,
rimous,
rimpi,
rimple,
rimula,
rinch,
rincon,
rinde,
rinded,
rindle,
rindy,
ringe,
ringed,
ringer,
ringle,
ringy,
rinka,
rinker,
rinner,
rinse,a liquid preparation used on wet hair to give it a tint; wash off soap or remaining dirt
rinser,
rioter,
riotry,
ripal,
ripely,
ripen,
riper,fully developed or matured and ready to be eaten or used
ripgut,
ripier,
ripost,
ripper,a murderer who slashes the victims with a knife
rippet,
rippit,
ripple,
ripply,
rippon,
riprap,
ripsaw,
ripup,
risala,
risen,
riser,
rishi,
rising,
risker,
risky,
risper,
risque,suggestive of sexual impropriety
rissel,
risser,
rissle,
rissoa,
ritual,
ritzy,
rivage,
rival,
rivel,
rivell,
riven,tear or be torn violently
river,
rivery,
rivet,
rivina,
riving,
rivose,
riyal,
rizzar,
rizzle,
rizzom,
roach,
roaded,
roader,
roamer,
roarer,
roast,
robalo,
roband,
robber,
robbin,
rober,
roberd,
robert,
robin,
robing,
roble,
robomb,
robot,
robur,
robust,
rochea,
rocher,
rochet,
rocker,
rocket,
rocky,
rococo,fanciful but graceful asymmetric ornamentation in art and architecture that originated in France in the 18th century; having excessive asymmetrical ornamentation
rocta,
roddin,
rodent,
rodeo,
rodge,
rodger,
rodham,
roding,
rodlet,
rodman,
rodney,
rogan,
roger,
rogero,
roggle,
rogue,
rohan,
rohob,
rohun,
rohuna,
roily,(of a liquid
roist,
rokee,
roker,
rokey,
roland,
roleo,
rolfe,
rolled,
roller,
rolley,
rollix,
rollo,Norse chieftain who became the first duke of Normandy (860-931
romaic,
romain,
romaji,
romal,
roman,a resident of modern Rome; relating to or characteristic of people of Rome
romane,
romany,
rombos,
romeo,
romero,
romic,
romish,
romney,
romper,
rompu,
rompy,
ronald,
roncet,
ronco,
ronde,
rondel,
rondle,
rondo,
ronga,
ronni,
ronyon,
roodle,
roofer,
roofy,street names for flunitrazepan
rooker,
rookie,an awkward and inexperienced youth
rooky,
roomed,
roomer,
roomie,
roomth,
roomy,
roosa,
roost,
rooted,
rooter,an enthusiastic devotee of sports
rootle,
rooty,
roove,
roper,
ropery,
ropes,a strong line; catch with a lasso
ropily,
roping,
ropish,
roque,
roquer,
roquet,
roral,
roric,
roripa,
rorty,
rosal,
rosary,
roscid,
roseal,
rosed,
rosel,
rosery,
roset,
rosety,
rosied,
rosier,
rosily,
rosin,any of a class of solid or semisolid viscous substances obtained either as exudations from certain plants or prepared by polymerization of simple molecules; rub rosin onto
rosine,
rosiny,
rosoli,
rosser,
rostel,
roster,
rostra,
rotal,
rotala,
rotan,
rotang,
rotary,
rotate,
rotch,
roter,
rotge,
rotgut,
rother,
rotor,
rotse,
rottan,
rotten,
rotter,a person who is deemed to be despicable or contemptible
rottle,
rotula,
rotund,
roucou,
rouge,makeup consisting of a pink or red powder applied to the cheeks; redden by applying rouge to
rough,
roughy,
rougy,
rouky,
rouman,
rounce,
rouncy,
round,
roundy,
rouper,
roupet,
roupit,
roupy,
rouse,
rouser,
roust,
route,
router,a worker who routes shipments for distribution and delivery
routh,
routhy,
rover,
rovet,
roving,
rowan,
rowdy,
rowed,
rowel,
rowen,
rowena,
rower,
rowet,
rowing,
rowlet,
rowley,
rowty,
roxana,
roxane,
roxie,
royal,
royale,
royena,
royet,
rozum,
ruach,
ruana,
rubato,
rubbed,
rubber,
rubble,
rubbly,
rubia,
rubied,
rubify,
rubine,
ruble,
rublis,
rubor,
rubric,
rubus,
ruche,
rucker,
ruckle,
ruckus,
rucky,
rudas,
rudder,
ruddle,"a red iron ore used in dyeing and marking; twist or braid together, interlace"
ruddy,
rudely,
rudge,
rudish,
rudity,
rudolf,
rueful,feeling or expressing pain or sorrow for sins or offenses
ruelle,
ruffed,
ruffer,
ruffin,
ruffle,
ruffly,
rufous,
rufter,
rufus,
rugate,
rugby,
rugged,
rugger,
ruggle,
ruggy,
rugosa,
rugose,
rugous,
ruined,destroy completely; damage irreparably; destroyed physically or morally
ruiner,
ruing,
rukbat,
ruler,
ruling,
ruller,
rumal,
ruman,
rumble,
rumbly,
rumbo,
rumen,
rumex,docks: coarse herbs and shrubs mainly native to north temperate regions
rumkin,
rumly,
rummer,
rummy,
rumney,
rumor,
rumpad,
rumper,
rumple,
rumply,
rumpus,
runby,
runch,Eurasian weed having yellow or mauve or white flowers and podlike fruits
rundi,
rundle,
runed,
runer,
runic,
runite,
runkle,
runkly,
runlet,
runman,
runnel,
runner,someone who imports or exports without paying duties
runnet,
runny,
runoff,the occurrence of surplus liquid (as water
runout,
runrig,
runted,
runtee,
runty,well below average height
runway,
rupee,the basic unit of money in Sri Lanka; equal to 100 cents
rupert,
rupia,
rupiah,the basic unit of money in Indonesia; equal to 100 sen
rupial,
rupie,
ruppia,
rural,
rurban,
ruscus,a genus of European evergreen shrubs; sometimes placed in family Asparagaceae
rushed,
rushen,
rusher,
rushy,abounding in rushes
rusin,
rusine,
ruskin,
rusky,
rusma,
rusot,
russel,
russet,
russia,
russud,
rustic,
rustle,"a light noise, like the noise of silk clothing or leaves blowing in the wind; make a dry crackling sound"
rustly,
rustre,
rusty,
ruswut,
rutate,
rutch,
ruther,
rutic,
rutile,
rutin,
ruttee,
rutter,
rutty,
rutuli,
rutyl,
ruvid,
ryania,
rybat,
ryder,
rypeck,
rytina,
ryukyu,
sabal,
sabalo,
saban,
sabbat,
sabeca,
saber,
sabia,
sabian,
sabicu,
sabik,
sabina,
sabine,
sabino,
sabir,
sable,
sably,
sabora,
sabot,
sabra,
sabuja,
sabzi,
sacae,
saccha,
saccos,
saccus,
sachem,
sachet,
sacian,
sacked,
sacken,
sacker,
sacope,
sacque,
sacra,
sacrad,
sacral,
sacred,
sacro,
sacrum,
sadden,
saddik,
saddle,
sadhe,
sadhu,
sadic,
sadie,
sadism,sexual pleasure obtained by inflicting harm (physical or psychological
sadist,
sadite,
sadly,
saeima,
saeter,
saeume,
safar,
safari,an overland journey by hunters (especially in Africa
safavi,
safely,
safen,
safety,the state of being certain that adverse effects will not be caused by some agent under defined conditions
safine,
safini,
sagai,
sagaie,
sagely,
sagene,
sagger,
saggon,
saggy,
sagina,
saging,"droop, sink, or settle from or as if from pressure or loss of tautness"
sagoin,
sagra,
sagum,
sahara,
sahib,
sahme,
saidi,
saify,
saiga,goat-like antelope of central Eurasia having a stubby nose like a proboscis
saiid,
sailed,
sailer,
sailor,
saily,
saimy,
saint,
saiph,
sairly,
sairve,
sairy,
saite,
saithe,
saitic,
saiva,
sajou,
sakai,
sakeen,
sakel,
sakell,
saker,
sakha,
sakieh,
salaam,
salad,food mixtures either arranged on a plate or tossed and served with a moist dressing; usually consisting of or including greens
salago,
salal,
salamo,
salar,
salary,
salat,
salay,
salele,
salema,
salep,
salian,
salic,
salify,
salina,
saline,
salish,
salite,
saliva,
salix,a large and widespread genus varying in size from small shrubs to large trees: willows
salle,
sallee,
sallet,
salloo,
sallow,
sally,
salma,
salmis,
salmo,
salmon,
salol,
salome,woman whose dancing beguiled Herod into giving her the head of John the Baptist
salon,
saloon,
saloop,
salpa,
salse,
salta,
salted,
saltee,
salten,
salter,
saltly,
saltus,
salty,
saluki,
salung,
salute,
salva,
salve,
salver,
salvia,
salvo,
salvor,
salvy,
salwey,
samadh,
samaj,
samal,
saman,
samani,
samara,
samas,
samba,
sambal,
sambar,
sambo,
sambuk,
samekh,
samel,
samely,
samen,
samian,
samiel,a violent hot sand-laden wind on the deserts of Arabia and North Africa
samir,
samiri,
samish,
samite,
samlet,
sammel,
sammer,
sammy,
samoan,
sampan,an Asian skiff usually propelled by two oars
sampi,
sample,
samsam,
samshu,
samson,
samucu,
samuel,(Old Testament
sanai,
sanand,
sanche,
sancho,
sanct,
sancta,a place of inviolable privacy
sancy,
sandak,
sandal,a shoe consisting of a sole fastened by straps to the foot
sandan,
sanded,
sander,
sandhi,
sandip,
sandix,
sandra,
sandy,
sanely,
sanga,
sangar,
sangei,
sanger,
sangha,
sangho,
sangir,
sanies,
sanify,
sanity,
sanjak,
sanjay,
sanjib,
sankha,
sannup,
sansar,
sansei,
sansi,
santa,
santal,
santee,a member of the eastern branch of the Sioux
santir,
santo,
santon,
santos,
sapan,
sapek,
sapful,
saphie,
sapid,
sapin,
sapium,
saple,
saponi,
sapor,
sapota,
sapote,
sapper,
sappho,
sappy,
saqib,
saraad,
sarada,
saraf,
sarah,
saran,
sarcle,
sardel,
sargo,
sargus,
sarif,
sarip,
sarkar,
sarkit,
sarlak,
